family,p,approxlik,topprior,loss,lossWGD,dup,dupWGD
11008,0.3,-3.089501e+04,-1.267804e+02, 27,3,8,0
11008,0.4,-3.070483e+04,-6.152995e+01, 13,3,4,0
11008,0.5,-3.089833e+04,-1.251500e+02, 27,3,8,0
11008,0.6,-3.088952e+04,-1.245493e+02, 27,3,8,0
11008,0.7,-3.090205e+04,-1.240338e+02, 27,3,8,0
11008,0.8,-3.075657e+04,-1.033925e+02, 23,3,7,0
11008,0.9,-3.089843e+04,-1.231782e+02, 27,3,8,0
11008,1,-3.090469e+04,-1.352371e+02, 27,0,9,0
11009,0,-1.757192e+04,-3.214090e+01, 9,1,1,0
11009,0.1,-1.756952e+04,-2.993564e+01, 9,1,1,0
11009,0.2,-1.756885e+04,-2.929915e+01, 9,1,1,0
11009,0.3,-1.756871e+04,-2.891330e+01, 9,1,1,0
11009,0.4,-1.756844e+04,-2.863556e+01, 9,1,1,0
11009,0.5,-1.756784e+04,-2.841842e+01, 9,1,1,0
11009,0.6,-1.756799e+04,-2.824012e+01, 9,1,1,0
11009,0.7,-1.756789e+04,-2.808884e+01, 9,1,1,0
11009,0.8,-1.756776e+04,-2.795746e+01, 9,1,1,0
11009,0.9,-1.756747e+04,-2.784135e+01, 9,1,1,0
11009,1,-1.756792e+04,-2.773733e+01, 8,0,1,0
11010,0,-5.895347e+03,-1.922630e+01, 5,0,1,0
11010,0.1,-5.895344e+03,-1.912929e+01, 5,0,1,0
11010,0.2,-5.895256e+03,-1.904086e+01, 5,0,1,0
11010,0.3,-5.895028e+03,-1.895962e+01, 5,0,1,0
11010,0.4,-5.894952e+03,-1.888448e+01, 5,0,1,0
11010,0.5,-5.894883e+03,-1.881460e+01, 5,0,1,0
11010,0.6,-5.894817e+03,-1.874928e+01, 5,0,1,0
11010,0.7,-5.894800e+03,-1.868796e+01, 5,0,1,0
11010,0.8,-5.894804e+03,-1.863019e+01, 5,0,1,0
11010,0.9,-5.894749e+03,-1.857557e+01, 5,0,1,0
11010,1,-5.894698e+03,-1.852377e+01, 5,0,1,0
11011,0,-1.115074e+04,-2.803816e+01, 7,0,2,1
11011,0.1,-1.115000e+04,-2.814350e+01, 7,0,2,1
11011,0.2,-1.115107e+04,-2.826126e+01, 7,0,2,1
11011,0.3,-1.115106e+04,-2.839477e+01, 7,0,2,1
11011,0.4,-1.115174e+04,-2.854890e+01, 7,0,2,1
11011,0.5,-1.115186e+04,-2.873120e+01, 7,0,2,1
11011,0.6,-1.115146e+04,-2.895432e+01, 7,0,2,1
11011,0.7,-1.115220e+04,-2.924198e+01, 7,0,2,1
11011,0.8,-1.115261e+04,-2.964743e+01, 7,0,2,1
11011,0.9,-1.115437e+04,-3.034055e+01, 7,0,2,1
11011,1,-1.115447e+04,-3.211910e+01, 7,0,2,0
11012,0,-5.695029e+03,-8.507478e+01, 19,2,4,0
11012,0.1,-5.690177e+03,-8.056724e+01, 19,2,4,0
11012,0.2,-5.693579e+03,-7.920586e+01, 19,2,4,0
11012,0.3,-5.685786e+03,-7.835291e+01, 19,2,4,0
11012,0.4,-5.693406e+03,-7.772229e+01, 19,2,4,0
11012,0.5,-5.689169e+03,-7.721813e+01, 19,2,4,0
11012,0.6,-5.686315e+03,-6.903898e+01, 17,2,4,0
11012,0.7,-5.684359e+03,-7.643232e+01, 19,2,4,0
11012,0.8,-5.689797e+03,-7.611180e+01, 19,2,4,0
11012,0.9,-5.687861e+03,-7.582496e+01, 19,2,4,0
11012,1,-5.686361e+03,-7.556512e+01, 17,0,4,0
11013,0,-1.231546e+04,-2.262780e+01, 7,1,0,0
11013,0.1,-1.231326e+04,-2.042254e+01, 7,1,0,0
11013,0.2,-1.231262e+04,-1.978606e+01, 7,1,0,0
11013,0.3,-1.231224e+04,-1.940020e+01, 7,1,0,0
11013,0.4,-1.231196e+04,-1.912246e+01, 7,1,0,0
11013,0.5,-1.231174e+04,-1.890532e+01, 7,1,0,0
11013,0.6,-1.231156e+04,-1.872702e+01, 7,1,0,0
11013,0.7,-1.231141e+04,-1.857574e+01, 7,1,0,0
11013,0.8,-1.231128e+04,-1.844436e+01, 7,1,0,0
11013,0.9,-1.231116e+04,-1.832825e+01, 7,1,0,0
11013,1,-1.231116e+04,-1.822423e+01, 6,0,0,0
11014,0,-2.163746e+04,-5.024175e+01, 11,1,4,0
11014,0.1,-2.163529e+04,-4.793948e+01, 11,1,4,0
11014,0.2,-2.163432e+04,-4.721457e+01, 11,1,4,0
11014,0.3,-2.163393e+04,-4.674748e+01, 11,1,4,0
11014,0.4,-2.163350e+04,-4.639460e+01, 11,1,4,0
11014,0.5,-2.163321e+04,-4.610758e+01, 11,1,4,0
11014,0.6,-2.163296e+04,-4.586395e+01, 11,1,4,0
11014,0.7,-2.163288e+04,-4.565136e+01, 11,1,4,0
11014,0.8,-2.163256e+04,-4.546221e+01, 11,1,4,0
11014,0.9,-2.163241e+04,-4.529148e+01, 11,1,4,0
11014,1,-2.163226e+04,-4.513566e+01, 10,0,4,0
11015,0,-1.958035e+04,-2.985462e+01, 2,0,4,0
11015,0.1,-1.958058e+04,-2.985443e+01, 2,0,4,0
11015,0.2,-1.958068e+04,-2.985424e+01, 2,0,4,0
11015,0.3,-1.958027e+04,-2.985406e+01, 2,0,4,0
11015,0.4,-1.958047e+04,-2.985387e+01, 2,0,4,0
11015,0.5,-1.958047e+04,-2.985368e+01, 2,0,4,0
11015,0.6,-1.958062e+04,-2.985350e+01, 2,0,4,0
11015,0.7,-1.958042e+04,-2.985331e+01, 2,0,4,0
11015,0.8,-1.958062e+04,-2.985313e+01, 2,0,4,0
11015,0.9,-1.958046e+04,-2.985294e+01, 2,0,4,0
11015,1,-1.958050e+04,-2.985275e+01, 2,0,4,0
11016,0,-2.081466e+04,-5.542325e+01, 11,0,4,0
11016,0.1,-2.081496e+04,-5.542306e+01, 11,0,4,0
11016,0.2,-2.081471e+04,-5.542287e+01, 11,0,4,0
11016,0.3,-2.081447e+04,-5.542269e+01, 11,0,4,0
11016,0.4,-2.081468e+04,-5.542250e+01, 11,0,4,0
11016,0.5,-2.081461e+04,-5.542231e+01, 11,0,4,0
11016,0.6,-2.081462e+04,-5.542213e+01, 11,0,4,0
11016,0.7,-2.081466e+04,-5.542194e+01, 11,0,4,0
11016,0.8,-2.081445e+04,-5.542176e+01, 11,0,4,0
11016,0.9,-2.081747e+04,-5.542157e+01, 11,0,4,0
11016,1,-2.081473e+04,-5.542138e+01, 11,0,4,0
11017,0,-2.380779e+04,-6.797892e+01, 4,0,12,0
11017,0.1,-2.389037e+04,-6.694956e+01, 4,0,12,0
11017,0.2,-2.387361e+04,-7.056299e+01, 5,0,12,0
11017,0.3,-2.388685e+04,-6.694919e+01, 4,0,12,0
11017,0.4,-2.388616e+04,-6.694900e+01, 4,0,12,0
11017,0.5,-2.381872e+04,-6.480516e+01, 3,0,12,0
11017,0.6,-2.357205e+04,-5.972893e+01, 1,0,13,0
11017,0.7,-2.388671e+04,-6.694845e+01, 4,0,12,0
11017,0.8,-2.358558e+04,-6.789653e+01, 3,0,13,0
11017,0.9,-2.358558e+04,-6.789634e+01, 3,0,13,0
11017,1,-2.387509e+04,-7.056150e+01, 5,0,12,0
11018,0,-1.576291e+04,-2.864093e+01, 8,0,2,1
11018,0.1,-1.576294e+04,-2.864926e+01, 8,0,2,1
11018,0.2,-1.576308e+04,-2.867859e+01, 8,0,2,1
11018,0.3,-1.576305e+04,-2.873086e+01, 8,0,2,1
11018,0.4,-1.576310e+04,-2.880985e+01, 8,0,2,1
11018,0.5,-1.576312e+04,-2.892227e+01, 8,0,2,1
11018,0.6,-1.576828e+04,-4.159441e+01, 11,0,3,1
11018,0.7,-1.576361e+04,-2.930642e+01, 8,0,2,1
11018,0.8,-1.576387e+04,-2.965409e+01, 8,0,2,1
11018,0.9,-1.576451e+04,-3.029260e+01, 8,0,2,1
11018,1,-1.576719e+04,-3.201935e+01, 8,0,2,0
11019,0,-8.224900e+04,-7.385803e+01, 15,2,5,0
11019,0.1,-8.224460e+04,-6.944750e+01, 15,2,5,0
11019,0.2,-8.224332e+04,-6.817454e+01, 15,2,5,0
11019,0.3,-8.224247e+04,-6.740283e+01, 15,2,5,0
11019,0.4,-8.224188e+04,-6.684735e+01, 15,2,5,0
11019,0.5,-8.224122e+04,-6.641308e+01, 15,2,5,0
11019,0.6,-8.224095e+04,-6.605646e+01, 15,2,5,0
11019,0.7,-8.224067e+04,-6.575391e+01, 15,2,5,0
11019,0.8,-8.224047e+04,-6.549115e+01, 15,2,5,0
11019,0.9,-8.224032e+04,-6.525894e+01, 15,2,5,0
11019,1,-8.223989e+04,-6.505089e+01, 13,0,5,0
11020,0,-5.742354e+04,-6.957032e+01, 13,0,7,1
11020,0.1,-5.746120e+04,-6.021368e+01, 10,1,5,0
11020,0.2,-5.744445e+04,-7.251483e+01, 14,0,6,1
11020,0.3,-5.745925e+04,-5.902168e+01, 10,1,5,0
11020,0.4,-5.745890e+04,-5.866880e+01, 10,1,5,0
11020,0.5,-5.745861e+04,-5.838178e+01, 10,1,5,0
11020,0.6,-5.742107e+04,-6.399854e+01, 12,0,7,1
11020,0.7,-5.745815e+04,-5.792556e+01, 10,1,5,0
11020,0.8,-5.745937e+04,-6.204317e+01, 11,1,5,0
11020,0.9,-5.745835e+04,-6.358829e+01, 12,1,5,0
11020,1,-5.747127e+04,-5.562979e+01, 10,0,5,0
11021,0,-1.039430e+05,-9.756820e+01, 16,1,8,0
11021,0.1,-1.043435e+05,-9.371610e+01, 17,1,7,0
11021,0.2,-1.039413e+05,-9.472646e+01, 16,1,8,0
11021,0.3,-1.039405e+05,-9.434061e+01, 16,1,8,0
11021,0.4,-1.039408e+05,-9.406286e+01, 16,1,8,0
11021,0.5,-1.039404e+05,-9.384573e+01, 16,1,8,0
11021,0.6,-1.039404e+05,-9.366742e+01, 16,1,8,0
11021,0.7,-1.039387e+05,-9.351614e+01, 16,1,8,0
11021,0.8,-1.039400e+05,-9.338476e+01, 16,1,8,0
11021,0.9,-1.043380e+05,-9.106810e+01, 17,1,7,0
11021,1,-1.039397e+05,-9.316463e+01, 15,0,8,0
11023,0,-9.605205e+03,-3.794268e+01, 8,1,1,0
11023,0.1,-9.603059e+03,-3.573741e+01, 8,1,1,0
11023,0.2,-9.602363e+03,-3.510093e+01, 8,1,1,0
11023,0.3,-9.601978e+03,-3.471508e+01, 8,1,1,0
11023,0.4,-9.601700e+03,-3.443734e+01, 8,1,1,0
11023,0.5,-9.601517e+03,-3.422020e+01, 8,1,1,0
11023,0.6,-9.601364e+03,-3.404189e+01, 8,1,1,0
11023,0.7,-9.601167e+03,-3.389061e+01, 8,1,1,0
11023,0.8,-9.601031e+03,-3.375924e+01, 8,1,1,0
11023,0.9,-9.600924e+03,-3.364313e+01, 8,1,1,0
11023,1,-9.600953e+03,-3.353910e+01, 7,0,1,0
11024,0,-3.380147e+04,-3.851731e+01, 8,0,2,0
11024,0.1,-3.368411e+04,-2.058025e+01, 4,0,1,0
11024,0.2,-3.368437e+04,-2.058006e+01, 4,0,1,0
11024,0.3,-3.368440e+04,-2.057988e+01, 4,0,1,0
11024,0.4,-3.368442e+04,-2.057969e+01, 4,0,1,0
11024,0.5,-3.368435e+04,-2.057950e+01, 4,0,1,0
11024,0.6,-3.368448e+04,-2.057932e+01, 4,0,1,0
11024,0.7,-3.368439e+04,-2.057913e+01, 4,0,1,0
11024,0.8,-3.368441e+04,-2.057894e+01, 4,0,1,0
11024,0.9,-3.368439e+04,-2.057876e+01, 4,0,1,0
11024,1,-3.368439e+04,-2.057857e+01, 4,0,1,0
11025,0,-7.130495e+04,-8.846790e+01, 19,4,5,0
11025,0.1,-7.126582e+04,-6.615786e+01, 16,3,4,1
11025,0.2,-7.126543e+04,-7.688053e+01, 19,3,5,1
11025,0.3,-7.126340e+04,-6.334214e+01, 16,3,4,1
11025,0.4,-7.124998e+04,-5.470835e+01, 14,4,3,0
11025,0.5,-7.122547e+04,-5.498979e+01, 15,4,3,0
11025,0.6,-7.126177e+04,-6.188214e+01, 16,3,4,1
11025,0.7,-7.127580e+04,-5.802948e+01, 15,4,4,0
11025,0.8,-7.126195e+04,-6.172728e+01, 16,3,4,1
11025,0.9,-7.129618e+04,-7.126973e+01, 19,4,5,0
11025,1,-7.127896e+04,-8.325405e+01, 18,0,5,0
11026,0,-2.815485e+04,-4.005848e+01, 10,2,2,0
11026,0.1,-2.815073e+04,-3.564795e+01, 10,2,2,0
11026,0.2,-2.814974e+04,-3.437499e+01, 10,2,2,0
11026,0.3,-2.814599e+04,-3.360328e+01, 10,2,2,0
11026,0.4,-2.814800e+04,-3.304780e+01, 10,2,2,0
11026,0.5,-2.814773e+04,-3.261353e+01, 10,2,2,0
11026,0.6,-2.814740e+04,-3.225692e+01, 10,2,2,0
11026,0.7,-2.814688e+04,-3.195436e+01, 10,2,2,0
11026,0.8,-2.814639e+04,-3.169160e+01, 10,2,2,0
11026,0.9,-2.814660e+04,-3.145939e+01, 10,2,2,0
11026,1,-2.814655e+04,-3.125134e+01, 8,0,2,0
11027,0,-2.341292e+04,-3.719055e+01, 10,0,3,1
11027,0.1,-2.341304e+04,-3.729588e+01, 10,0,3,1
11027,0.2,-2.341321e+04,-3.741365e+01, 10,0,3,1
11027,0.3,-2.341334e+04,-3.754715e+01, 10,0,3,1
11027,0.4,-2.341350e+04,-3.770128e+01, 10,0,3,1
11027,0.5,-2.341346e+04,-3.788358e+01, 10,0,3,1
11027,0.6,-2.341385e+04,-3.810670e+01, 10,0,3,1
11027,0.7,-2.341421e+04,-3.839436e+01, 10,0,3,1
11027,0.8,-2.341454e+04,-3.879981e+01, 10,0,3,1
11027,0.9,-2.341563e+04,-3.949293e+01, 10,0,3,1
11027,1,-2.341768e+04,-4.127148e+01, 10,0,3,0
11028,0,-3.285143e+04,-2.581871e+01, 6,1,1,0
11028,0.1,-3.284871e+04,-2.361345e+01, 6,1,1,0
11028,0.2,-3.284871e+04,-2.297697e+01, 6,1,1,0
11028,0.3,-3.284832e+04,-2.259111e+01, 6,1,1,0
11028,0.4,-3.284805e+04,-2.231337e+01, 6,1,1,0
11028,0.5,-3.284783e+04,-2.209623e+01, 6,1,1,0
11028,0.6,-3.284697e+04,-2.191793e+01, 6,1,1,0
11028,0.7,-3.284744e+04,-2.176665e+01, 6,1,1,0
11028,0.8,-3.284745e+04,-2.163527e+01, 6,1,1,0
11028,0.9,-3.284657e+04,-2.151916e+01, 6,1,1,0
11028,1,-3.286353e+04,-2.495603e+01, 7,0,1,0
11030,0,-9.097570e+03,-3.709975e+01, 7,1,3,0
11030,0.1,-9.096214e+03,-3.489448e+01, 7,1,3,0
11030,0.2,-9.094744e+03,-3.425800e+01, 7,1,3,0
11030,0.3,-9.094208e+03,-3.387215e+01, 7,1,3,0
11030,0.4,-9.094381e+03,-3.359441e+01, 7,1,3,0
11030,0.5,-9.093847e+03,-3.337727e+01, 7,1,3,0
11030,0.6,-9.093692e+03,-3.319896e+01, 7,1,3,0
11030,0.7,-9.093491e+03,-3.304768e+01, 7,1,3,0
11030,0.8,-9.093355e+03,-3.291631e+01, 7,1,3,0
11030,0.9,-9.092980e+03,-3.280020e+01, 7,1,3,0
11030,1,-9.093343e+03,-3.269617e+01, 6,0,3,0
11031,0,-1.174836e+04,-3.320335e+01, 7,1,2,0
11031,0.1,-1.174606e+04,-3.099809e+01, 7,1,2,0
11031,0.2,-1.174540e+04,-3.036161e+01, 7,1,2,0
11031,0.3,-1.177140e+04,-4.795562e+01, 12,2,3,0
11031,0.4,-1.177085e+04,-4.740014e+01, 12,2,3,0
11031,0.5,-1.177043e+04,-4.696586e+01, 12,2,3,0
11031,0.6,-1.177007e+04,-4.660925e+01, 12,2,3,0
11031,0.7,-1.176975e+04,-4.630669e+01, 12,2,3,0
11031,0.8,-1.174431e+04,-2.901991e+01, 7,1,2,0
11031,0.9,-1.176927e+04,-4.581172e+01, 12,2,3,0
11031,1,-1.176894e+04,-4.560367e+01, 10,0,3,0
11032,0,-6.906721e+03,-2.186208e+01, 5,0,1,0
11032,0.1,-6.906561e+03,-2.186190e+01, 5,0,1,0
11032,0.2,-6.906754e+03,-2.186171e+01, 5,0,1,0
11032,0.3,-6.906776e+03,-2.186152e+01, 5,0,1,0
11032,0.4,-6.906909e+03,-2.186134e+01, 5,0,1,0
11032,0.5,-6.906667e+03,-2.186115e+01, 5,0,1,0
11032,0.6,-6.906758e+03,-2.186097e+01, 5,0,1,0
11032,0.7,-6.905155e+03,-2.186078e+01, 5,0,1,0
11032,0.8,-6.906628e+03,-2.186059e+01, 5,0,1,0
11032,0.9,-6.906628e+03,-2.186041e+01, 5,0,1,0
11032,1,-6.906819e+03,-2.186022e+01, 5,0,1,0
11033,0,-8.541466e+03,-2.741132e+01, 7,1,1,0
11033,0.1,-8.539548e+03,-2.520605e+01, 7,1,1,0
11033,0.2,-8.538397e+03,-2.456957e+01, 7,1,1,0
11033,0.3,-8.537911e+03,-2.418372e+01, 7,1,1,0
11033,0.4,-8.537668e+03,-2.390598e+01, 7,1,1,0
11033,0.5,-8.537621e+03,-2.368884e+01, 7,1,1,0
11033,0.6,-8.537273e+03,-2.351053e+01, 7,1,1,0
11033,0.7,-8.537316e+03,-2.335925e+01, 7,1,1,0
11033,0.8,-8.537024e+03,-2.322788e+01, 7,1,1,0
11033,0.9,-8.536816e+03,-2.311177e+01, 7,1,1,0
11033,1,-8.537343e+03,-2.300774e+01, 6,0,1,0
11034,0,-1.641493e+04,-7.024165e+01, 14,0,7,1
11034,0.1,-1.637791e+04,-5.228896e+01, 10,0,6,1
11034,0.2,-1.637794e+04,-5.231830e+01, 10,0,6,1
11034,0.3,-1.641542e+04,-7.006490e+01, 14,0,7,1
11034,0.4,-1.641958e+04,-7.006875e+01, 14,0,7,1
11034,0.5,-1.637727e+04,-5.256197e+01, 10,0,6,1
11034,0.6,-1.641972e+04,-7.020376e+01, 14,0,7,1
11034,0.7,-1.641950e+04,-7.036879e+01, 14,0,7,1
11034,0.8,-1.637820e+04,-5.329379e+01, 10,0,6,1
11034,0.9,-1.642034e+04,-7.124258e+01, 14,0,7,1
11034,1,-1.642600e+04,-7.074832e+01, 13,0,7,0
11035,0,-1.255260e+04,-6.431617e+01, 13,0,3,0
11035,0.1,-1.255448e+04,-6.412196e+01, 13,0,3,0
11035,0.2,-1.255430e+04,-6.394492e+01, 13,0,3,0
11035,0.3,-1.255267e+04,-6.378225e+01, 13,0,3,0
11035,0.4,-1.255279e+04,-6.363179e+01, 13,0,3,0
11035,0.5,-1.254921e+04,-4.930926e+01, 10,0,2,0
11035,0.6,-1.255198e+04,-6.336101e+01, 13,0,3,0
11035,0.7,-1.254895e+04,-4.905562e+01, 10,0,2,0
11035,0.8,-1.254739e+04,-4.893989e+01, 10,0,2,0
11035,0.9,-1.254728e+04,-4.883046e+01, 10,0,2,0
11035,1,-1.255177e+04,-6.290926e+01, 13,0,3,0
11036,0,-1.188210e+04,-4.299413e+01, 4,0,6,0
11036,0.1,-1.188256e+04,-4.289712e+01, 4,0,6,0
11036,0.2,-1.188163e+04,-4.280869e+01, 4,0,6,0
11036,0.3,-1.188192e+04,-4.272744e+01, 4,0,6,0
11036,0.4,-1.188114e+04,-4.265231e+01, 4,0,6,0
11036,0.5,-1.188063e+04,-4.258242e+01, 4,0,6,0
11036,0.6,-1.188161e+04,-4.251710e+01, 4,0,6,0
11036,0.7,-1.188091e+04,-4.245579e+01, 4,0,6,0
11036,0.8,-1.187983e+04,-4.239801e+01, 4,0,6,0
11036,0.9,-1.188019e+04,-4.234340e+01, 4,0,6,0
11036,1,-1.187972e+04,-4.229160e+01, 4,0,6,0
11037,0,-3.846016e+03,-1.395538e+01, 4,0,0,0
11037,0.1,-3.845919e+03,-1.385837e+01, 4,0,0,0
11037,0.2,-3.845830e+03,-1.376994e+01, 4,0,0,0
11037,0.3,-3.845749e+03,-1.368870e+01, 4,0,0,0
11037,0.4,-3.845674e+03,-1.361356e+01, 4,0,0,0
11037,0.5,-3.845604e+03,-1.354368e+01, 4,0,0,0
11037,0.6,-3.845539e+03,-1.347836e+01, 4,0,0,0
11037,0.7,-3.845478e+03,-1.341704e+01, 4,0,0,0
11037,0.8,-3.845420e+03,-1.335927e+01, 4,0,0,0
11037,0.9,-3.845365e+03,-1.330465e+01, 4,0,0,0
11037,1,-3.845313e+03,-1.325285e+01, 4,0,0,0
11038,0,-4.003034e+03,-1.606803e+01, 0,0,2,0
11038,0.1,-4.002839e+03,-1.606785e+01, 0,0,2,0
11038,0.2,-4.003050e+03,-1.606766e+01, 0,0,2,0
11038,0.3,-4.002989e+03,-1.606747e+01, 0,0,2,0
11038,0.4,-4.002880e+03,-1.606729e+01, 0,0,2,0
11038,0.5,-4.003073e+03,-1.606710e+01, 0,0,2,0
11038,0.6,-4.003014e+03,-1.606692e+01, 0,0,2,0
11038,0.7,-4.003119e+03,-1.606673e+01, 0,0,2,0
11038,0.8,-4.002958e+03,-1.606654e+01, 0,0,2,0
11038,0.9,-4.002884e+03,-1.606636e+01, 0,0,2,0
11038,1,-4.002759e+03,-1.606617e+01, 0,0,2,0
11040,0,-2.872995e+03,-1.831523e+01, 4,0,1,0
11040,0.1,-2.872900e+03,-1.821822e+01, 4,0,1,0
11040,0.2,-2.872818e+03,-1.812979e+01, 4,0,1,0
11040,0.3,-2.872806e+03,-1.804854e+01, 4,0,1,0
11040,0.4,-2.872661e+03,-1.797341e+01, 4,0,1,0
11040,0.5,-2.872652e+03,-1.790352e+01, 4,0,1,0
11040,0.6,-2.872596e+03,-1.783820e+01, 4,0,1,0
11040,0.7,-2.872549e+03,-1.777689e+01, 4,0,1,0
11040,0.8,-2.872466e+03,-1.771911e+01, 4,0,1,0
11040,0.9,-2.872403e+03,-1.766450e+01, 4,0,1,0
11040,1,-2.872325e+03,-1.761270e+01, 4,0,1,0
11041,0,-5.728515e+03,-3.880911e+01, 7,1,4,0
11041,0.1,-5.726310e+03,-3.660385e+01, 7,1,4,0
11041,0.2,-5.726036e+03,-3.596737e+01, 7,1,4,0
11041,0.3,-5.725288e+03,-3.558151e+01, 7,1,4,0
11041,0.4,-5.724976e+03,-3.530377e+01, 7,1,4,0
11041,0.5,-5.724808e+03,-3.508663e+01, 7,1,4,0
11041,0.6,-5.724724e+03,-3.490833e+01, 7,1,4,0
11041,0.7,-5.724479e+03,-3.475705e+01, 7,1,4,0
11041,0.8,-5.724347e+03,-3.462567e+01, 7,1,4,0
11041,0.9,-5.724721e+03,-3.450956e+01, 7,1,4,0
11041,1,-5.723498e+03,-3.440554e+01, 6,0,4,0
11042,0,-1.216939e+04,-4.911112e+01, 10,1,3,1
11042,0.1,-1.216820e+04,-4.701119e+01, 10,1,3,1
11042,0.2,-1.216749e+04,-4.649247e+01, 10,1,3,1
11042,0.3,-1.216624e+04,-4.624013e+01, 10,1,3,1
11042,0.4,-1.216612e+04,-4.611652e+01, 10,1,3,1
11042,0.5,-1.216670e+04,-4.608168e+01, 10,1,3,1
11042,0.6,-1.216699e+04,-4.612649e+01, 10,1,3,1
11042,0.7,-1.216671e+04,-4.626287e+01, 10,1,3,1
11042,0.8,-1.216774e+04,-4.653694e+01, 10,1,3,1
11042,0.9,-1.216816e+04,-4.711395e+01, 10,1,3,1
11042,1,-1.216903e+04,-4.878848e+01, 9,0,3,0
11043,0,-1.169728e+04,-5.788666e+01, 13,2,3,0
11043,0.1,-1.169320e+04,-5.337912e+01, 13,2,3,0
11043,0.2,-1.169184e+04,-5.201774e+01, 13,2,3,0
11043,0.3,-1.169099e+04,-5.116479e+01, 13,2,3,0
11043,0.4,-1.168993e+04,-5.053417e+01, 13,2,3,0
11043,0.5,-1.169138e+04,-5.003001e+01, 13,2,3,0
11043,0.6,-1.168989e+04,-4.960808e+01, 13,2,3,0
11043,0.7,-1.170087e+04,-6.630017e+01, 18,3,4,0
11043,0.8,-1.168865e+04,-4.892368e+01, 13,2,3,0
11043,0.9,-1.170002e+04,-6.544533e+01, 18,3,4,0
11043,1,-1.168774e+04,-4.837700e+01, 11,0,3,0
11044,0,-3.217607e+03,-2.171274e+01, 0,0,3,0
11044,0.1,-3.217538e+03,-2.161573e+01, 0,0,3,0
11044,0.2,-3.217326e+03,-2.152730e+01, 0,0,3,0
11044,0.3,-3.217245e+03,-2.144606e+01, 0,0,3,0
11044,0.4,-3.217266e+03,-2.137092e+01, 0,0,3,0
11044,0.5,-3.217196e+03,-2.130104e+01, 0,0,3,0
11044,0.6,-3.217130e+03,-2.123572e+01, 0,0,3,0
11044,0.7,-3.217069e+03,-2.117440e+01, 0,0,3,0
11044,0.8,-3.217137e+03,-2.111663e+01, 0,0,3,0
11044,0.9,-3.217037e+03,-2.106201e+01, 0,0,3,0
11044,1,-3.217031e+03,-2.101022e+01, 0,0,3,0
11045,0,-2.125141e+04,-6.625537e+01, 8,0,8,0
11045,0.1,-2.125891e+04,-9.115376e+01, 13,0,10,0
11045,0.2,-2.131342e+04,-6.305135e+01, 7,0,8,0
11045,0.3,-2.126256e+04,-9.198711e+01, 14,0,10,0
11045,0.4,-2.125864e+04,-7.842789e+01, 11,0,9,0
11045,0.5,-2.125857e+04,-7.835801e+01, 11,0,9,0
11045,0.6,-2.125851e+04,-7.829269e+01, 11,0,9,0
11045,0.7,-2.125845e+04,-7.823137e+01, 11,0,9,0
11045,0.8,-2.129375e+04,-8.721604e+01, 14,0,9,0
11045,0.9,-2.124824e+04,-6.560464e+01, 8,0,8,0
11045,1,-2.124819e+04,-6.555285e+01, 8,0,8,0
11048,0,-3.970275e+03,-1.824306e+01, 4,0,1,0
11048,0.1,-3.970178e+03,-1.814605e+01, 4,0,1,0
11048,0.2,-3.970166e+03,-1.805762e+01, 4,0,1,0
11048,0.3,-3.970150e+03,-1.797638e+01, 4,0,1,0
11048,0.4,-3.970051e+03,-1.790124e+01, 4,0,1,0
11048,0.5,-3.970029e+03,-1.783135e+01, 4,0,1,0
11048,0.6,-3.969964e+03,-1.776603e+01, 4,0,1,0
11048,0.7,-3.969880e+03,-1.770472e+01, 4,0,1,0
11048,0.8,-3.969783e+03,-1.764695e+01, 4,0,1,0
11048,0.9,-3.969726e+03,-1.759233e+01, 4,0,1,0
11048,1,-3.969689e+03,-1.754053e+01, 4,0,1,0
11051,0,-5.149251e+04,-1.443473e+02, 17,0,15,0
11051,0.1,-5.153065e+04,-1.510420e+02, 19,0,15,0
11051,0.2,-5.151143e+04,-1.481910e+02, 18,0,15,0
11051,0.3,-5.151143e+04,-1.481908e+02, 18,0,15,0
11051,0.4,-5.151143e+04,-1.481906e+02, 18,0,15,0
11051,0.5,-5.151143e+04,-1.481904e+02, 18,0,15,0
11051,0.6,-5.152580e+04,-1.510411e+02, 19,0,15,0
11051,0.7,-5.151124e+04,-1.481901e+02, 18,0,15,0
11051,0.8,-5.151280e+04,-1.544794e+02, 20,0,15,0
11051,0.9,-5.151280e+04,-1.544792e+02, 20,0,15,0
11051,1,-5.151476e+04,-1.443454e+02, 17,0,15,0
11052,0,-4.511555e+04,-1.439099e+02, 20,0,15,1
11052,0.1,-4.515351e+04,-1.760910e+02, 28,0,17,1
11052,0.2,-4.515065e+04,-1.762082e+02, 28,0,17,1
11052,0.3,-4.515624e+04,-1.763412e+02, 28,0,17,1
11052,0.4,-4.506342e+04,-1.420650e+02, 20,0,15,1
11052,0.5,-4.514653e+04,-1.766765e+02, 28,0,17,1
11052,0.6,-4.517977e+04,-1.775163e+02, 29,0,17,1
11052,0.7,-4.509135e+04,-1.585970e+02, 23,0,16,1
11052,0.8,-4.532062e+04,-1.689474e+02, 28,0,16,1
11052,0.9,-4.523984e+04,-1.860673e+02, 31,0,17,1
11052,1,-4.524524e+04,-1.882606e+02, 31,0,17,0
